date,adjusted_approve,adjusted_disapprove,Music_LeftTroll,Music_RightTroll,Movies_LeftTroll,Movies_RightTroll,Sport_LeftTroll,Sport_RightTroll,Trump_LeftTroll,Trump_RightTroll,Hillary_LeftTroll,Hillary_RightTroll,Hacking_LeftTroll,Hacking_RightTroll,Sanders_LeftTroll,Sanders_RightTroll,Obama_LeftTroll,Obama_RightTroll,Voter_LeftTroll,Voter_RightTroll,Healthcare_LeftTroll,Healthcare_RightTroll,Gouvernment_LeftTroll,Gouvernment_RightTroll,Religion_LeftTroll,Religion_RightTroll,Conservative_LeftTroll,Conservative_RightTroll,Liberal_LeftTroll,Liberal_RightTroll,Gun_LeftTroll,Gun_RightTroll,Terrorism_LeftTroll,Terrorism_RightTroll,Fear_LeftTroll,Fear_RightTroll,BlackLivesMatter_LeftTroll,BlackLivesMatter_RightTroll,MeToo_LeftTroll,MeToo_RightTroll,FakeNews_LeftTroll,FakeNews_RightTroll,News_LeftTroll,News_RightTroll,Scandal_LeftTroll,Scandal_RightTroll,Economy_LeftTroll,Economy_RightTroll
2017-08-03,36.559540939625876,57.6928586703515,69.0,67.0,25.0,57.0,4.0,18.0,44.0,1833.0,3.0,336.0,9.0,191.0,1.0,8.0,3.0,353.0,5.0,131.0,1.0,244.0,15.0,490.0,3.0,246.0,19.0,496.0,6.0,674.0,2.0,19.0,14.0,82.0,24.0,250.0,55.0,87.0,18.0,34.0,11.0,432.0,20.0,760.0,9.0,330.0,6.0,79.0
2017-08-04,36.93180308248302,57.39045724178006,75.0,53.0,22.0,55.0,7.0,13.0,37.0,1745.0,0.0,288.0,1.0,163.0,1.0,4.0,13.0,306.0,4.0,106.0,8.0,81.0,4.0,491.0,1.0,59.0,5.0,275.0,9.0,519.0,0.0,33.0,8.0,118.0,8.0,411.0,60.0,137.0,16.0,96.0,2.0,441.0,14.0,597.0,9.0,216.0,6.0,111.0
2017-08-05,36.90906810289118,57.41937189484129,75.0,73.0,17.0,17.0,14.0,10.0,32.0,1553.0,6.0,213.0,13.0,183.0,4.0,7.0,3.0,335.0,9.0,139.0,8.0,211.0,8.0,283.0,2.0,68.0,3.0,220.0,8.0,628.0,1.0,31.0,13.0,186.0,17.0,227.0,63.0,54.0,8.0,65.0,9.0,514.0,22.0,566.0,5.0,167.0,8.0,71.0
2017-08-06,37.146002694727926,56.96041907851476,59.0,34.0,25.0,19.0,12.0,7.0,33.0,893.0,6.0,157.0,9.0,53.0,3.0,4.0,3.0,239.0,13.0,175.0,9.0,57.0,6.0,306.0,8.0,50.0,2.0,159.0,15.0,475.0,3.0,14.0,16.0,147.0,12.0,114.0,59.0,58.0,19.0,67.0,4.0,175.0,19.0,347.0,7.0,87.0,5.0,85.0
2017-08-07,37.44621110289118,56.52304556831068,88.0,100.0,35.0,40.0,15.0,15.0,65.0,1762.0,9.0,180.0,11.0,129.0,2.0,29.0,17.0,209.0,23.0,246.0,9.0,94.0,14.0,538.0,14.0,92.0,15.0,543.0,16.0,674.0,1.0,34.0,20.0,210.0,20.0,251.0,87.0,119.0,26.0,148.0,14.0,549.0,32.0,656.0,10.0,124.0,20.0,181.0
2017-08-08,37.7454718171769,56.130738465136076,78.0,54.0,16.0,85.0,6.0,20.0,26.0,2026.0,1.0,407.0,8.0,100.0,0.0,8.0,2.0,586.0,6.0,290.0,6.0,48.0,8.0,390.0,1.0,134.0,5.0,376.0,5.0,709.0,2.0,18.0,16.0,214.0,13.0,464.0,57.0,160.0,17.0,101.0,5.0,529.0,15.0,724.0,12.0,116.0,7.0,182.0
2017-08-09,38.09768291179656,55.83151622023812,23.0,111.0,5.0,19.0,1.0,11.0,5.0,1774.0,0.0,484.0,0.0,298.0,1.0,8.0,0.0,342.0,0.0,214.0,0.0,79.0,0.0,705.0,0.0,80.0,2.0,266.0,1.0,808.0,0.0,25.0,5.0,316.0,12.0,1247.0,25.0,270.0,4.0,54.0,2.0,390.0,6.0,1077.0,2.0,165.0,1.0,258.0
2017-08-10,38.320615441558466,55.47221869047621,22.0,63.0,5.0,85.0,2.0,11.0,12.0,2043.0,0.0,581.0,1.0,301.0,0.0,16.0,1.0,213.0,2.0,339.0,0.0,162.0,2.0,680.0,1.0,205.0,0.0,396.0,0.0,1196.0,2.0,25.0,7.0,317.0,8.0,997.0,13.0,146.0,7.0,121.0,6.0,551.0,9.0,1203.0,1.0,149.0,2.0,261.0
2017-08-11,37.90070719155847,55.74667061904764,18.0,80.0,5.0,23.0,3.0,29.0,11.0,1694.0,0.0,457.0,2.0,231.0,0.0,32.0,2.0,310.0,2.0,162.0,2.0,72.0,2.0,431.0,0.0,162.0,1.0,361.0,2.0,771.0,0.0,43.0,2.0,302.0,6.0,785.0,18.0,96.0,1.0,157.0,2.0,320.0,4.0,534.0,1.0,122.0,0.0,148.0
2017-08-12,37.52915645686459,55.90346996598642,19.0,98.0,7.0,30.0,2.0,12.0,15.0,4090.0,0.0,463.0,1.0,523.0,0.0,11.0,1.0,399.0,3.0,416.0,5.0,180.0,1.0,957.0,3.0,231.0,5.0,809.0,1.0,1612.0,1.0,79.0,14.0,608.0,4.0,1537.0,36.0,595.0,5.0,106.0,3.0,657.0,3.0,962.0,4.0,76.0,2.0,191.0
2017-08-13,37.54301586162649,55.97691053741499,24.0,99.0,4.0,51.0,1.0,22.0,18.0,2227.0,0.0,394.0,0.0,156.0,0.0,29.0,2.0,443.0,2.0,122.0,0.0,66.0,2.0,434.0,3.0,275.0,3.0,775.0,1.0,933.0,1.0,59.0,10.0,549.0,2.0,600.0,18.0,963.0,3.0,57.0,3.0,777.0,4.0,1122.0,3.0,75.0,3.0,82.0
2017-08-14,37.17700747727275,56.292676404761934,24.0,74.0,5.0,42.0,2.0,27.0,15.0,2495.0,0.0,328.0,3.0,142.0,0.0,18.0,0.0,426.0,1.0,216.0,0.0,73.0,1.0,310.0,2.0,144.0,1.0,614.0,0.0,1270.0,0.0,45.0,9.0,530.0,2.0,685.0,16.0,1099.0,2.0,133.0,0.0,1044.0,3.0,927.0,0.0,86.0,2.0,176.0
2017-08-15,37.10168234121833,56.42414468707485,13.0,91.0,3.0,132.0,0.0,24.0,26.0,4449.0,0.0,318.0,4.0,104.0,0.0,178.0,2.0,598.0,1.0,294.0,2.0,57.0,2.0,425.0,2.0,186.0,2.0,941.0,3.0,1544.0,1.0,141.0,6.0,365.0,4.0,553.0,19.0,1024.0,0.0,63.0,3.0,1563.0,6.0,1713.0,1.0,230.0,2.0,164.0
2017-08-16,37.01417299056897,56.644947414347584,20.0,109.0,11.0,61.0,2.0,25.0,21.0,4496.0,1.0,304.0,0.0,135.0,0.0,14.0,2.0,374.0,0.0,192.0,1.0,73.0,1.0,387.0,3.0,130.0,1.0,748.0,7.0,2272.0,1.0,199.0,11.0,862.0,6.0,369.0,26.0,1275.0,1.0,59.0,2.0,1655.0,6.0,1656.0,1.0,84.0,2.0,279.0
2017-08-17,36.70557957320203,57.102367596420414,14.0,54.0,6.0,50.0,1.0,8.0,15.0,3527.0,0.0,321.0,0.0,115.0,2.0,7.0,2.0,450.0,1.0,332.0,0.0,51.0,3.0,598.0,1.0,344.0,4.0,674.0,2.0,1944.0,0.0,37.0,8.0,869.0,5.0,211.0,20.0,892.0,5.0,58.0,5.0,852.0,5.0,1520.0,0.0,128.0,0.0,116.0
2017-08-18,36.75693332320203,57.09259092975374,17.0,63.0,9.0,49.0,1.0,23.0,17.0,3866.0,0.0,219.0,1.0,183.0,0.0,9.0,1.0,402.0,2.0,345.0,2.0,53.0,4.0,779.0,0.0,285.0,0.0,641.0,0.0,1588.0,2.0,36.0,9.0,1041.0,3.0,217.0,34.0,813.0,2.0,55.0,3.0,979.0,3.0,1983.0,4.0,86.0,2.0,94.0
2017-08-19,36.87979075177345,57.101162644039455,32.0,7.0,4.0,0.0,0.0,0.0,10.0,181.0,0.0,18.0,0.0,10.0,0.0,0.0,0.0,19.0,1.0,13.0,0.0,6.0,3.0,18.0,3.0,16.0,1.0,31.0,1.0,108.0,1.0,6.0,3.0,41.0,1.0,9.0,26.0,44.0,9.0,2.0,3.0,33.0,4.0,90.0,2.0,7.0,0.0,2.0
2017-08-20,36.77450263272583,57.15057921546803,21.0,9.0,11.0,5.0,5.0,4.0,14.0,61.0,1.0,9.0,0.0,4.0,1.0,0.0,2.0,8.0,2.0,6.0,0.0,8.0,2.0,6.0,3.0,6.0,0.0,11.0,2.0,29.0,1.0,2.0,10.0,19.0,1.0,12.0,35.0,24.0,7.0,4.0,2.0,28.0,7.0,37.0,2.0,3.0,1.0,3.0
2017-08-21,36.771123261977536,57.267466205263936,11.0,1.0,8.0,6.0,2.0,2.0,15.0,94.0,0.0,8.0,1.0,10.0,0.0,0.0,0.0,7.0,2.0,3.0,2.0,2.0,1.0,22.0,1.0,2.0,2.0,16.0,2.0,50.0,1.0,1.0,6.0,52.0,6.0,17.0,21.0,37.0,6.0,7.0,3.0,22.0,5.0,53.0,1.0,2.0,4.0,1.0
2017-08-22,36.61806183340611,57.34093559301904,0.0,0.0,3.0,0.0,1.0,0.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,1.0,2.0,6.0,0.0,0.0,10.0,10.0,1.0,1.0,1.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0
2017-08-23,36.50644020281448,57.42154873876218,2.0,1.0,3.0,1.0,1.0,1.0,10.0,58.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,1.0,14.0,1.0,2.0,0.0,8.0,0.0,1.0,14.0,25.0,2.0,8.0,0.0,24.0,0.0,15.0,0.0,0.0,0.0,0.0
2017-08-24,36.67331895351476,57.27568422335603,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,4.0,2.0,1.0,2.0,11.0,0.0,3.0,1.0,1.0,0.0,0.0
2017-08-25,36.702322524943334,57.32474678287984,0.0,0.0,1.0,0.0,0.0,23.0,7.0,494.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,47.0,2.0,0.0,0.0,116.0,0.0,2.0,1.0,72.0,0.0,392.0,0.0,0.0,1.0,50.0,1.0,1.0,18.0,169.0,2.0,25.0,0.0,119.0,1.0,258.0,0.0,23.0,0.0,1.0
2017-08-26,36.802322239229056,57.27331792573698,0.0,0.0,2.0,0.0,1.0,0.0,1.0,110.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,1.0,0.0,23.0,0.0,0.0,1.0,24.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,47.0,9.0,51.0,6.0,4.0,0.0,31.0,0.0,131.0,0.0,1.0,0.0,0.0
2017-08-27,36.912415953514774,57.27917111621317,3.0,23.0,1.0,24.0,0.0,0.0,1.0,490.0,0.0,68.0,0.0,23.0,0.0,0.0,0.0,71.0,0.0,23.0,1.0,0.0,0.0,94.0,0.0,46.0,1.0,92.0,0.0,328.0,0.0,0.0,1.0,140.0,0.0,46.0,8.0,51.0,4.0,0.0,0.0,98.0,0.0,417.0,2.0,23.0,0.0,23.0
2017-08-28,37.004252688208645,57.299579279478486,0.0,23.0,0.0,23.0,0.0,0.0,1.0,375.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,22.0,1.0,24.0,0.0,321.0,0.0,0.0,1.0,120.0,0.0,26.0,8.0,119.0,1.0,0.0,0.0,74.0,2.0,434.0,0.0,0.0,1.0,0.0
2017-08-29,37.09200779024946,57.35059968764175,1.0,0.0,0.0,0.0,0.0,1.0,3.0,268.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,48.0,0.0,23.0,0.0,116.0,0.0,24.0,0.0,1.0,0.0,219.0,0.0,1.0,0.0,76.0,1.0,72.0,10.0,55.0,1.0,2.0,1.0,169.0,0.0,285.0,0.0,1.0,0.0,1.0
2017-08-30,37.12872379931976,57.370855243197305,0.0,0.0,0.0,18.0,0.0,0.0,0.0,290.0,0.0,36.0,0.0,54.0,0.0,22.0,0.0,54.0,0.0,40.0,1.0,0.0,1.0,23.0,0.0,0.0,1.0,60.0,0.0,133.0,0.0,0.0,0.0,104.0,0.0,59.0,23.0,63.0,1.0,0.0,0.0,101.0,0.0,270.0,0.0,61.0,0.0,18.0
2017-08-31,37.41763539239336,57.07842868908475,0.0,22.0,1.0,1.0,1.0,0.0,1.0,204.0,0.0,47.0,0.0,1.0,0.0,0.0,0.0,44.0,1.0,43.0,0.0,0.0,1.0,7.0,0.0,6.0,0.0,72.0,0.0,89.0,0.0,6.0,0.0,47.0,2.0,7.0,6.0,82.0,0.0,0.0,0.0,73.0,0.0,121.0,1.0,2.0,0.0,0.0
2017-09-01,37.70870682096478,56.72307154622761,0.0,0.0,1.0,0.0,1.0,0.0,1.0,366.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,69.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,67.0,0.0,228.0,0.0,0.0,3.0,69.0,0.0,46.0,5.0,23.0,1.0,0.0,0.0,158.0,0.0,381.0,1.0,0.0,0.0,23.0
2017-09-02,38.16013539239334,56.15735754622761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,15.0,0.0,46.0,0.0,92.0,0.0,0.0,0.0,46.0,0.0,0.0,1.0,59.0,0.0,0.0,0.0,59.0,0.0,105.0,0.0,23.0,0.0,23.0
2017-09-03,38.5386132495362,55.77007578432284,0.0,0.0,0.0,23.0,0.0,0.0,0.0,502.0,0.0,23.0,0.0,0.0,0.0,23.0,0.0,70.0,0.0,23.0,0.0,0.0,0.0,23.0,0.0,8.0,0.0,69.0,0.0,207.0,0.0,0.0,0.0,23.0,0.0,161.0,0.0,33.0,0.0,0.0,0.0,33.0,0.0,171.0,0.0,0.0,0.0,0.0
2017-09-04,38.92228651484232,55.3272186414657,0.0,0.0,0.0,1.0,0.0,0.0,0.0,316.0,0.0,49.0,0.0,1.0,0.0,2.0,1.0,147.0,1.0,25.0,0.0,1.0,0.0,48.0,0.0,1.0,0.0,79.0,0.0,77.0,0.0,24.0,0.0,144.0,0.0,96.0,5.0,51.0,1.0,48.0,0.0,78.0,0.0,198.0,0.0,0.0,0.0,0.0
2017-09-05,39.263103045454564,54.843545172077945,0.0,24.0,1.0,47.0,0.0,0.0,0.0,124.0,0.0,49.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,11.0,1.0,0.0,0.0,24.0,0.0,23.0,0.0,30.0,0.0,165.0,0.0,0.0,0.0,3.0,0.0,93.0,3.0,1.0,1.0,1.0,0.0,71.0,0.0,118.0,0.0,0.0,0.0,0.0
2017-09-06,39.40800100463823,54.54150435575142,0.0,0.0,0.0,22.0,1.0,0.0,4.0,159.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,24.0,0.0,22.0,0.0,1.0,1.0,43.0,0.0,45.0,0.0,69.0,0.0,87.0,0.0,1.0,0.0,22.0,1.0,42.0,7.0,1.0,1.0,1.0,0.0,22.0,0.0,221.0,0.0,23.0,0.0,0.0
2017-09-07,39.38519810753534,54.40312665345372,0.0,1.0,0.0,22.0,1.0,1.0,3.0,291.0,1.0,48.0,0.0,22.0,0.0,1.0,0.0,70.0,1.0,25.0,0.0,46.0,2.0,76.0,0.0,9.0,0.0,55.0,0.0,148.0,0.0,0.0,0.0,98.0,1.0,32.0,4.0,28.0,1.0,25.0,0.0,96.0,2.0,205.0,0.0,46.0,0.0,27.0
2017-09-08,39.26376953610677,54.47098361773943,2.0,1.0,0.0,0.0,0.0,0.0,0.0,242.0,0.0,160.0,0.0,45.0,0.0,25.0,0.0,67.0,1.0,28.0,0.0,5.0,0.0,39.0,0.0,32.0,0.0,68.0,0.0,90.0,0.0,1.0,0.0,30.0,1.0,27.0,6.0,59.0,0.0,5.0,0.0,139.0,1.0,382.0,0.0,1.0,0.0,3.0
2017-09-09,38.76376953610677,54.92526904631085,0.0,1.0,0.0,0.0,0.0,0.0,0.0,247.0,0.0,89.0,0.0,23.0,0.0,22.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,24.0,0.0,3.0,0.0,49.0,0.0,73.0,0.0,0.0,0.0,24.0,0.0,44.0,0.0,70.0,0.0,3.0,0.0,4.0,0.0,289.0,0.0,22.0,0.0,44.0
2017-09-10,38.50842060753534,55.13460735583466,0.0,2.0,0.0,0.0,0.0,0.0,0.0,290.0,0.0,75.0,0.0,47.0,0.0,0.0,0.0,2.0,0.0,46.0,0.0,0.0,0.0,48.0,0.0,24.0,0.0,29.0,0.0,148.0,0.0,0.0,0.0,74.0,0.0,23.0,0.0,24.0,0.0,0.0,0.0,72.0,0.0,330.0,0.0,1.0,0.0,46.0
2017-09-11,38.409282002093164,55.00317041705915,1.0,0.0,0.0,0.0,1.0,0.0,2.0,124.0,1.0,109.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,27.0,0.0,103.0,0.0,24.0,2.0,77.0,0.0,24.0,6.0,98.0,0.0,0.0,1.0,4.0,1.0,161.0,0.0,1.0,0.0,1.0
2017-09-12,38.39329799467202,54.99819826492557,0.0,1.0,2.0,48.0,0.0,0.0,2.0,332.0,0.0,289.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,48.0,0.0,0.0,0.0,2.0,0.0,51.0,0.0,105.0,0.0,199.0,0.0,0.0,1.0,55.0,1.0,48.0,9.0,76.0,0.0,75.0,0.0,125.0,4.0,373.0,0.0,26.0,0.0,0.0
2017-09-13,38.444419264513286,55.01640670029972,0.0,25.0,0.0,24.0,0.0,0.0,0.0,124.0,0.0,249.0,0.0,1.0,4.0,49.0,0.0,49.0,0.0,25.0,2.0,5.0,0.0,49.0,0.0,0.0,0.0,24.0,0.0,172.0,1.0,0.0,3.0,48.0,1.0,0.0,5.0,49.0,0.0,49.0,0.0,50.0,0.0,145.0,0.0,25.0,0.0,1.0
2017-09-14,38.51706904473308,55.04961373326675,0.0,0.0,0.0,72.0,0.0,0.0,5.0,400.0,0.0,267.0,0.0,0.0,0.0,24.0,1.0,3.0,1.0,49.0,0.0,2.0,0.0,25.0,1.0,3.0,2.0,52.0,0.0,97.0,1.0,0.0,1.0,1.0,1.0,25.0,13.0,9.0,1.0,24.0,0.0,48.0,1.0,338.0,0.0,0.0,2.0,9.0
2017-09-15,38.80914165462318,54.54595167282719,0.0,0.0,0.0,1.0,1.0,24.0,1.0,221.0,0.0,163.0,0.0,49.0,0.0,3.0,0.0,103.0,0.0,24.0,0.0,2.0,0.0,26.0,1.0,28.0,1.0,78.0,0.0,177.0,0.0,1.0,1.0,116.0,0.0,52.0,9.0,106.0,0.0,25.0,0.0,79.0,2.0,394.0,0.0,0.0,0.0,0.0
2017-09-16,39.12914194033747,54.14595195854148,0.0,1.0,0.0,26.0,0.0,24.0,1.0,79.0,0.0,79.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,24.0,0.0,2.0,0.0,24.0,0.0,2.0,0.0,31.0,0.0,8.0,0.0,1.0,1.0,37.0,0.0,1.0,1.0,114.0,1.0,49.0,0.0,80.0,0.0,251.0,0.0,0.0,0.0,26.0
2017-09-17,39.2493327596652,53.98901657338741,0.0,0.0,0.0,39.0,0.0,0.0,0.0,90.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,29.0,0.0,20.0,0.0,14.0,0.0,72.0,0.0,12.0,0.0,40.0,0.0,3.0,0.0,30.0,0.0,146.0,0.0,0.0,0.0,11.0
2017-09-18,39.29232842633187,54.16804000195884,0.0,6.0,2.0,4.0,0.0,3.0,6.0,138.0,0.0,41.0,0.0,0.0,0.0,1.0,0.0,23.0,0.0,6.0,0.0,3.0,0.0,3.0,1.0,4.0,1.0,25.0,0.0,39.0,0.0,0.0,1.0,8.0,0.0,32.0,7.0,18.0,0.0,1.0,0.0,42.0,0.0,76.0,0.0,1.0,0.0,0.0
2017-09-19,39.26039268318612,54.11821163255047,0.0,24.0,0.0,0.0,0.0,0.0,1.0,427.0,0.0,149.0,0.0,1.0,0.0,0.0,1.0,104.0,0.0,24.0,0.0,24.0,0.0,47.0,0.0,0.0,1.0,2.0,0.0,75.0,1.0,0.0,0.0,50.0,2.0,75.0,4.0,84.0,1.0,25.0,0.0,29.0,0.0,315.0,0.0,2.0,0.0,0.0
2017-09-20,39.30680252445596,54.02618702937587,0.0,0.0,0.0,49.0,0.0,24.0,2.0,382.0,0.0,121.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,24.0,0.0,28.0,0.0,25.0,0.0,3.0,0.0,54.0,0.0,133.0,0.0,0.0,0.0,74.0,0.0,99.0,2.0,76.0,0.0,25.0,0.0,129.0,0.0,296.0,0.0,1.0,0.0,25.0
2017-09-21,38.989055601379036,54.19694955684839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.0,0.0,28.0,0.0,24.0,0.0,0.0,0.0,80.0,0.0,50.0,0.0,26.0,0.0,28.0,0.0,0.0,0.0,75.0,0.0,54.0,0.0,24.0,0.0,2.0,0.0,27.0,1.0,73.0,0.0,1.0,0.0,26.0,0.0,218.0,0.0,1.0,0.0,0.0
2017-09-22,38.88579799148892,54.587663760145084,1.0,72.0,0.0,0.0,0.0,0.0,0.0,249.0,0.0,76.0,0.0,25.0,0.0,0.0,0.0,101.0,0.0,25.0,0.0,28.0,0.0,27.0,0.0,1.0,0.0,50.0,0.0,105.0,0.0,0.0,0.0,25.0,0.0,196.0,0.0,147.0,0.0,49.0,0.0,24.0,0.0,312.0,0.0,72.0,0.0,1.0
2017-09-23,38.90579770577464,54.73909176014508,0.0,24.0,0.0,0.0,0.0,0.0,5.0,396.0,0.0,56.0,0.0,0.0,0.0,24.0,0.0,72.0,0.0,0.0,1.0,72.0,0.0,25.0,0.0,0.0,2.0,48.0,1.0,48.0,0.0,0.0,0.0,96.0,0.0,144.0,5.0,177.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,24.0,0.0,24.0
2017-09-24,38.78271605311357,54.91206595482295,0.0,0.0,0.0,0.0,0.0,141.0,2.0,651.0,0.0,66.0,0.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,457.0,0.0,97.0,0.0,0.0,0.0,93.0,0.0,71.0,1.0,691.0,0.0,26.0,0.0,92.0,0.0,437.0,0.0,0.0,0.0,0.0
2017-09-25,38.69493848168499,55.04901438339438,0.0,0.0,0.0,0.0,0.0,96.0,0.0,378.0,0.0,48.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,92.0,0.0,2.0,0.0,426.0,1.0,49.0,0.0,0.0,0.0,97.0,0.0,0.0,1.0,564.0,0.0,45.0,0.0,95.0,1.0,330.0,0.0,48.0,0.0,0.0
2017-09-26,38.579206172882685,55.323047817737816,0.0,23.0,0.0,0.0,0.0,97.0,0.0,148.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,27.0,0.0,95.0,0.0,1.0,1.0,221.0,0.0,74.0,0.0,0.0,0.0,73.0,0.0,49.0,1.0,338.0,0.0,2.0,1.0,24.0,0.0,118.0,0.0,1.0,0.0,0.0
2017-09-27,38.4584872839938,55.54540988122988,0.0,1.0,0.0,24.0,0.0,48.0,3.0,321.0,0.0,89.0,0.0,1.0,0.0,0.0,1.0,65.0,1.0,41.0,0.0,25.0,0.0,48.0,0.0,24.0,0.0,173.0,0.0,74.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,343.0,1.0,16.0,0.0,99.0,0.0,292.0,1.0,24.0,0.0,0.0
2017-09-28,38.498476934343444,55.76695165945166,0.0,0.0,0.0,0.0,0.0,121.0,3.0,227.0,0.0,34.0,0.0,0.0,0.0,1.0,0.0,32.0,1.0,8.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,245.0,0.0,73.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,389.0,0.0,8.0,0.0,27.0,0.0,171.0,0.0,1.0,0.0,0.0
2017-09-29,38.36887991053392,55.97412892135642,0.0,0.0,0.0,1.0,0.0,49.0,5.0,102.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,2.0,195.0,0.0,24.0,0.0,24.0,0.0,26.0,0.0,25.0,1.0,219.0,0.0,0.0,0.0,26.0,0.0,169.0,1.0,0.0,0.0,0.0
2017-09-30,38.211737339105355,56.16270063564214,0.0,1.0,0.0,24.0,0.0,72.0,4.0,354.0,0.0,73.0,0.0,1.0,0.0,0.0,1.0,75.0,0.0,3.0,0.0,0.0,0.0,49.0,0.0,2.0,0.0,195.0,0.0,154.0,0.0,0.0,0.0,76.0,0.0,24.0,0.0,460.0,0.0,0.0,0.0,80.0,0.0,269.0,0.0,1.0,0.0,25.0
2017-10-01,38.173801743867266,56.24278230230881,0.0,0.0,0.0,1.0,1.0,52.0,2.0,318.0,0.0,48.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,129.0,0.0,51.0,0.0,0.0,0.0,94.0,0.0,48.0,1.0,244.0,0.0,0.0,0.0,80.0,0.0,313.0,0.0,0.0,0.0,24.0
2017-10-02,38.213640621418286,56.22763513904351,0.0,25.0,0.0,24.0,0.0,1.0,5.0,385.0,0.0,26.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,0.0,26.0,0.0,149.0,1.0,58.0,1.0,470.0,0.0,0.0,1.0,288.0,1.0,25.0,0.0,50.0,0.0,411.0,0.0,0.0,0.0,0.0
2017-10-03,38.24175404133171,56.21582392692229,0.0,24.0,0.0,25.0,0.0,74.0,3.0,204.0,0.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,25.0,0.0,0.0,1.0,24.0,0.0,2.0,0.0,55.0,1.0,149.0,2.0,148.0,2.0,491.0,0.0,24.0,0.0,148.0,0.0,24.0,0.0,121.0,0.0,241.0,0.0,0.0,0.0,0.0
2017-10-04,38.19351324768091,56.269318847557216,0.0,24.0,0.0,0.0,0.0,73.0,6.0,276.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,50.0,1.0,0.0,2.0,2.0,1.0,25.0,0.0,1.0,0.0,75.0,0.0,123.0,2.0,53.0,0.0,391.0,0.0,49.0,2.0,101.0,1.0,26.0,0.0,121.0,0.0,383.0,0.0,1.0,0.0,25.0
2017-10-05,38.33167552040818,56.07327927324265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,49.0,0.0,120.0,0.0,72.0,0.0,220.0,0.0,24.0,0.0,129.0,0.0,8.0,0.0,124.0,0.0,357.0,0.0,32.0,0.0,56.0
